;appid;name;Year;english;platforms_windows;platforms_mac;platforms_linux;genres_Action;genres_Free to Play;genres_Strategy;genres_Adventure;genres_Indie;genres_RPG;genres_Casual;genres_Simulation;genres_Racing;genres_Violent;genres_Massively Multiplayer;genres_Nudity;genres_Sports;genres_Early Access;genres_Gore;genres_Sexual Content;categories_Multi-player;categories_Online Multi-Player;categories_Local Multi-Player;categories_Valve Anti-Cheat enabled;categories_Single-player;categories_Steam Cloud;categories_Steam Achievements;categories_Steam Trading Cards;categories_Captions available;categories_Partial Controller Support;categories_Includes Source SDK;categories_Cross-Platform Multiplayer;categories_Stats;categories_Commentary available;categories_Includes level editor;categories_Steam Workshop;categories_In-App Purchases;categories_Co-op;categories_Full controller support;categories_Steam Leaderboards;categories_SteamVR Collectibles;categories_Online Co-op;categories_Shared/Split Screen;categories_Local Co-op;categories_MMO;categories_VR Support;categories_Mods;categories_Mods (require HL2);categories_Steam Turn Notifications;achievements;%_ratings;QTD_ratings;owners_mean;average_playtime_>0;price;log_price;log_log_price
16113;679270;Antaria Online;2017;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;38;0.7354497354497355;189;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16114;679300;PATHOS;2017;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;41;1.0;18;10000.0;1;2.09;1.128171090909654;0.7552629681110614
16115;679390;Topdown Showdown;2017;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0.5;2;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16117;679410;The Adventures of Clive McMulligan on Planet Zeta Four;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23;1.0;5;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16118;679430;Skyraine;2017;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;32;0.6764705882352942;34;10000.0;0;1.59;0.9516578757114463;0.6686792040391188
16119;679460;Morendar: Goblin Slayer;2017;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0.3888888888888889;54;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16120;679470;Solenars Edge Rebirth;2017;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.7777777777777778;27;10000.0;0;0.0;0.0;0.0
16121;679480;生死线 Dead Line;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0.5;6;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
16122;679490;Lisa's Memory - 丽莎的记忆;2019;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8893280632411067;253;10000.0;0;5.79;1.9154509415706047;1.0700245047748609
16123;679500;Campfire Cooking;2017;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1.0;23;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
16124;679510;Steel Punk Ball;2017;1;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6470588235294118;17;10000.0;0;1.59;0.9516578757114463;0.6686792040391188
16125;679530;Professor Watts Memory Match: Shapes And Colors;2017;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0.6;25;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
16126;679620;Rollercoaster Xperience;2017;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.625;16;10000.0;0;1.99;1.095273387402595;0.739684040040582
16127;679640;C64 & AMIGA Classix Remakes Sixpack;2017;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.5;2;10000.0;0;4.79;1.7561322915849038;1.01382835330015
16128;679660;aMAZE ZER0;2017;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;0.8571428571428571;98;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16129;679670;Miniature TD - VR;2017;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;6;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16130;679690;SwapQuest;2017;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;34;0.4444444444444444;9;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
16131;679720;Mad Farm VR;2018;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.6666666666666666;3;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16132;679740;Totally Mayhem;2017;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;35;10000.0;0;1.99;1.095273387402595;0.739684040040582
16133;679750;Catch & Release;2018;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0.9333333333333333;135;10000.0;1;14.99;2.771963526845863;1.3275956952774475
16134;679770;Dr. Cares - Pet Rescue 911;2017;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0.8888888888888888;36;10000.0;0;9.99;2.39698576841553;1.2228884997129532
16135;679780;Lemuria: Lost in Space - VR Edition;2017;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;0.0;4;10000.0;0;10.99;2.4840729690394228;1.248202002812099
16136;679820;Solitaire Mystery: Stolen Power;2017;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.4666666666666667;15;10000.0;0;5.19;1.8229350866965048;1.0377771545671974
16137;679860;ZAP Master;2017;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.5714285714285714;35;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16138;679930;36 Fragments of Midnight;2017;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36363636363636365;11;10000.0;0;1.99;1.095273387402595;0.739684040040582
16139;679960;Brain Crush;2017;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16140;680040;Kukui;2017;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.4;5;10000.0;0;0.0;0.0;0.0
16141;680070;Puzzle: Underwater World;2017;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;3;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16142;680100;Heroes of Myths - Warriors of Gods;2017;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0.21428571428571427;14;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
16143;680120;The Moon Night;2017;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;94;10000.0;1;0.79;0.5822156198526637;0.45882615579297503
16144;680140;Tetsoidea Eternal;2017;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16145;680170;VR Triber;2017;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.42857142857142855;14;10000.0;0;0.0;0.0;0.0
16146;680190;Interstellar Invaders;2018;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8;1.0;5;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16147;680250;The Mirage : Illusion of wish;2017;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1;10000.0;0;5.79;1.9154509415706047;1.0700245047748609
16150;680330;Elium - Prison Escape;2018;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21;0.6764705882352942;34;10000.0;0;9.29;2.331172549845958;1.2033243590845437
16151;680340;Omega Strike;2017;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;0.7878787878787878;99;10000.0;0;9.99;2.39698576841553;1.2228884997129532
16152;680350;Hurl VR;2017;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1.0;10;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16154;680390;Hidden Dragon: Legend;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;47;0.9;70;10000.0;0;11.39;2.516889695641051;1.2575769898044034
16155;680400;Light Tracer (VR & NON-VR);2018;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;33;0.9583333333333334;24;10000.0;0;11.39;2.516889695641051;1.2575769898044034
16156;680450;DAMN!;2017;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;3;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
16157;680480;ICY: Frostbite Edition;2017;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0.9030612244897959;196;10000.0;0;9.99;2.39698576841553;1.2228884997129532
16158;680500;ShadowCalls 暗影召唤;2017;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.5;2;10000.0;0;1.59;0.9516578757114463;0.6686792040391188
16159;680550;Zombie Waiting;2017;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;20;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
16160;680560;VR2Space;2017;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1;10000.0;0;1.59;0.9516578757114463;0.6686792040391188
16161;680620;Bouncy Bob;2017;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;18;0.85;20;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16162;680640;ChefU;2017;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38235294117647056;34;10000.0;0;22.99;3.177637076851603;1.4297457940793188
16163;680680;All Haze Eve;2017;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0.75;8;10000.0;0;1.99;1.095273387402595;0.739684040040582
16165;680700;OK K.O.! Let’s Play Heroes;2018;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;0.9833333333333333;60;10000.0;0;15.49;2.8027541365715076;1.3357255769933607
16166;680730;Plight;2018;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76;25;10000.0;0;0.0;0.0;0.0
16167;680750;Destination Primus Vita;2018;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0.896551724137931;29;10000.0;0;5.59;1.8855533485144158;1.0597166834798373
16168;680780;DEATH TRAIN - Warning: Unsafe VR Experience;2017;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;20;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
16169;680860;Evil Labs;2018;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0.7692307692307693;65;10000.0;1;7.99;2.196112848483529;1.1619353365683824
16170;680890;Where the Money Is;2017;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1.0;6;10000.0;0;2.89;1.358409157630355;0.8579873059897187
16171;680930;Fairy Lands: Rinka and the Fairy Gems;2017;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0.7857142857142857;14;10000.0;0;1.99;1.095273387402595;0.739684040040582
16172;680940;Riot Street;2019;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29411764705882354;17;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
16173;680950;Let's Bowl VR - Bowling Game;2017;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6896551724137931;29;10000.0;0;13.59;2.6803363625346943;1.303004150866541
16174;680970;Kingdom Watcher;2018;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;8;10000.0;0;2.09;1.128171090909654;0.7552629681110614
16176;680990;Sword Bros;2017;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.5555555555555556;9;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16177;681000;OM6N;2017;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0.7777777777777778;9;10000.0;0;1.59;0.9516578757114463;0.6686792040391188
16178;681020;Throne of the Dead;2017;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0.5;2;10000.0;0;2.09;1.128171090909654;0.7552629681110614
16179;681030;Dark Empire;2017;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16180;681060;Shooty Squad;2017;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0.8181818181818182;44;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16182;681090;Funtoon's World;2017;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0.6363636363636364;11;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16183;681100;Supermagical;2017;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0.7586206896551724;29;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16184;681150;Rainbow Duck;2017;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7333333333333333;15;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16185;681160;Breach of Contract Online;2017;1;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0.4117647058823529;34;10000.0;0;2.09;1.128171090909654;0.7552629681110614
16186;681190;Secrets of Arcadia;2017;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;16;0.9166666666666666;12;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16187;681240;Dujanah;2017;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0.9594594594594594;74;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
16188;681260;Red Number: Prologue;2017;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;10;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16189;681280;Descenders;2018;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;34;0.9148351648351648;728;10000.0;0;19.49;3.0199369622508083;1.3912662214758438
16190;681290;Hare;2017;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.9;10;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16191;681330;Helium Rain;2018;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23;0.8466666666666667;150;10000.0;0;10.99;2.4840729690394228;1.248202002812099
16192;681340;ARRAYNIUM;2017;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0.9;20;10000.0;0;2.89;1.358409157630355;0.8579873059897187
16193;681350;Battlefield Alliance（战地联盟）;2017;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7777777777777778;9;10000.0;0;2.79;1.332366019094335;0.8468832111868198
16194;681360;Song Samurai;2017;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;3;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16195;681380;The Balloonist: Beyond the Clouds.;2017;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;4;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16197;681460;Cendric;2018;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;37;0.8076923076923077;26;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
16198;681480;Ancient Worlds: Jaguar's Fate;2017;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2857142857142857;14;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
16199;681490;dontbegrey;2017;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0.8823529411764706;17;10000.0;0;2.09;1.128171090909654;0.7552629681110614
16201;681520;The Rodinia Project;2017;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;28;0.5806451612903226;31;10000.0;0;4.79;1.7561322915849038;1.01382835330015
16202;681530;NOISZ;2018;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1.0;20;10000.0;0;10.99;2.4840729690394228;1.248202002812099
16203;681540;Escape From Space Shredder;2017;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;6;10000.0;0;1.99;1.095273387402595;0.739684040040582
16204;681550;Maze Run VR;2017;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.6111111111111112;18;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16205;681610;Anti Zombie AI - Tower Defense (Azai - TD);2017;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;9;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
16206;681620;Cube Link;2017;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.8163265306122449;49;10000.0;0;3.99;1.6074359097634274;0.958367328401236
16207;681630;Voxel Interceptor;2017;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;35;0.8181818181818182;11;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
