;appid;name;Year;english;platforms_windows;platforms_mac;platforms_linux;genres_Action;genres_Free to Play;genres_Strategy;genres_Adventure;genres_Indie;genres_RPG;genres_Casual;genres_Simulation;genres_Racing;genres_Violent;genres_Massively Multiplayer;genres_Nudity;genres_Sports;genres_Early Access;genres_Gore;genres_Sexual Content;categories_Multi-player;categories_Online Multi-Player;categories_Local Multi-Player;categories_Valve Anti-Cheat enabled;categories_Single-player;categories_Steam Cloud;categories_Steam Achievements;categories_Steam Trading Cards;categories_Captions available;categories_Partial Controller Support;categories_Includes Source SDK;categories_Cross-Platform Multiplayer;categories_Stats;categories_Commentary available;categories_Includes level editor;categories_Steam Workshop;categories_In-App Purchases;categories_Co-op;categories_Full controller support;categories_Steam Leaderboards;categories_SteamVR Collectibles;categories_Online Co-op;categories_Shared/Split Screen;categories_Local Co-op;categories_MMO;categories_VR Support;categories_Mods;categories_Mods (require HL2);categories_Steam Turn Notifications;achievements;%_ratings;QTD_ratings;owners_mean;average_playtime_>0;price;log_price;log_log_price
1351;209790;Splice;2012;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.8851224105461394;531;150000.0;1;6.99;2.0781907597781832;1.1243420087328786
1352;209830;Lone Survivor: The Director's Cut;2012;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8694539249146758;1172;750000.0;1;11.39;2.516889695641051;1.2575769898044034
1354;209950;Triple Town;2012;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0.9178981937602627;609;75000.0;1;6.99;2.0781907597781832;1.1243420087328786
1355;210170;Spirits;2012;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0.7136150234741784;213;350000.0;1;2.89;1.358409157630355;0.8579873059897187
1357;210770;Sanctum 2;2013;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;50;0.9013331266470315;12902;3500000.0;1;11.39;2.516889695641051;1.2575769898044034
1358;210870;Cloudberry Kingdom™;2013;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;0.9109947643979057;191;35000.0;1;8.59;2.2607208888953467;1.1819483024956259
1359;210950;Rune Classic;2012;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0.9153976311336718;591;150000.0;1;6.99;2.0781907597781832;1.1243420087328786
1360;210970;The Witness;2016;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.8367710720651897;7854;750000.0;1;29.99;3.433664571799657;1.4892264592120703
1361;211010;Alien Shooter 2 Conscription;2012;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8130081300813008;246;75000.0;1;7.19;2.1029138978649784;1.1323416370519261
1362;211160;Viking: Battle for Asgard;2012;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;50;0.4579989299090423;1869;1500000.0;1;9.99;2.39698576841553;1.2228884997129532
1363;211180;Unmechanical;2012;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.9298245614035088;399;75000.0;1;6.99;2.0781907597781832;1.1243420087328786
1364;211260;They Bleed Pixels;2012;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;150;0.8573298429319371;2292;350000.0;1;6.99;2.0781907597781832;1.1243420087328786
1365;211280;Primal Fears;2013;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;29;0.589041095890411;292;75000.0;0;6.99;2.0781907597781832;1.1243420087328786
1366;211340;Magical Diary: Horse Hall;2012;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0.8928571428571429;896;75000.0;0;10.99;2.4840729690394228;1.248202002812099
1367;211360;Offspring Fling!;2012;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0.8330241187384044;539;350000.0;1;4.99;1.7900914121273581;1.0260743594998938
1368;211400;Deadlight;2012;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;31;0.7962585335579395;11279;750000.0;1;9.99;2.39698576841553;1.2228884997129532
1369;211440;Adventures of Shuggy;2012;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;13;0.865036231884058;1104;350000.0;1;3.99;1.6074359097634274;0.958367328401236
1370;211500;RaceRoom Racing Experience;2013;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.593048433048433;8775;3500000.0;1;0.0;0.0;0.0
1371;211580;Wanderlust: Rebirth;2012;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;30;0.5209205020920502;478;150000.0;1;3.99;1.6074359097634274;0.958367328401236
1372;211600;Thief™ Gold;2012;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9176405119643851;1797;750000.0;1;4.99;1.7900914121273581;1.0260743594998938
1373;211740;Thief™ II: The Metal Age;2012;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9430803571428571;896;350000.0;1;4.99;1.7900914121273581;1.0260743594998938
1374;211780;Conflict Desert Storm™;2012;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8017057569296375;469;75000.0;0;4.99;1.7900914121273581;1.0260743594998938
1375;211800;Dead Hungry Diner;2012;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0.7647058823529411;119;35000.0;1;3.99;1.6074359097634274;0.958367328401236
1376;211820;Starbound;2016;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;51;0.9046573470931225;81978;3500000.0;1;11.99;2.5641798306825083;1.2709339658784151
1377;211900;Conquest of Elysium 3;2012;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0.8166089965397924;289;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
1379;212010;Galaxy on Fire 2™ Full HD;2012;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0.7324929971988795;1428;350000.0;1;5.59;1.8855533485144158;1.0597166834798373
1380;212030;Kung Fu Strike - The Warrior's Rise;2012;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;0.7919132149901381;1014;150000.0;1;6.99;2.0781907597781832;1.1243420087328786
1381;212050;Resonance;2012;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0.9216710182767625;383;75000.0;1;6.99;2.0781907597781832;1.1243420087328786
1382;212070;Star Conflict;2013;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;213;0.755658481167526;11443;3500000.0;1;0.0;0.0;0.0
1383;212110;Sugar Cube: Bittersweet Factory;2012;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.7512953367875648;193;35000.0;1;4.99;1.7900914121273581;1.0260743594998938
1384;212160;Vindictus;2012;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.7140618879749314;5106;1500000.0;1;0.0;0.0;0.0
1385;212390;Continent of the Ninth Seal;2012;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.7275693311582382;1226;750000.0;1;0.0;0.0;0.0
1386;212500;The Lord of the Rings Online™;2012;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.8066792097836313;8504;3500000.0;1;0.0;0.0;0.0
1387;212630;Tom Clancy's Ghost Recon: Future Soldier™;2012;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.6538577003902732;3331;350000.0;1;12.49;2.6019486702196644;1.2814749962967757
1388;212680;FTL: Faster Than Light;2012;1;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.963203072057827;44270;3500000.0;1;6.99;2.0781907597781832;1.1243420087328786
1389;212700;Party of Sin;2012;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;33;0.5240641711229946;187;75000.0;1;4.79;1.7561322915849038;1.01382835330015
1390;212780;New Star Soccer 5;2012;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;100;0.6440677966101694;295;35000.0;0;9.99;2.39698576841553;1.2228884997129532
1391;212800;Super Crate Box;2012;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8944836915677138;6653;1500000.0;1;0.0;0.0;0.0
1392;213030;Penny Arcade's On the Rain-Slick Precipice of Darkness 3;2012;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.8677839851024208;537;350000.0;0;1.69;0.9895411936137477;0.6879040561812957
1393;213330;LEGO® Batman™ 2: DC Super Heroes;2012;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.8825136612021858;1098;350000.0;1;14.99;2.771963526845863;1.3275956952774475
1396;213610;Sonic Adventure 2;2012;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0.8366434066917159;5589;750000.0;1;5.99;1.944480556245719;1.0799324199660887
1397;213650;Dwarfs - F2P;2012;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0.8550257731958762;1552;750000.0;1;0.0;0.0;0.0
1398;213670;South Park™: The Stick of Truth™;2014;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;50;0.9752492732360692;36807;3500000.0;1;25.99;3.2954664270299134;1.4575601472185935
1399;213850;Magic 2014 — Duels of the Planeswalkers;2013;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;38;0.82383773928897;4388;750000.0;1;6.99;2.0781907597781832;1.1243420087328786
1402;214150;Galactic Civilizations® I: Ultimate Edition;2012;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5054347826086957;184;350000.0;1;6.99;2.0781907597781832;1.1243420087328786
1403;214170;Divine Divinity;2012;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8812307692307693;1625;750000.0;1;4.79;1.7561322915849038;1.01382835330015
1404;214250;I Am Alive;2012;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6600387972841901;2062;350000.0;1;12.49;2.6019486702196644;1.2814749962967757
1405;214340;Deponia;2012;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0.8956262425447317;8048;750000.0;1;6.99;2.0781907597781832;1.1243420087328786
1406;214360;Tower Wars;2012;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;35;0.7308887507768801;1609;350000.0;1;5.59;1.8855533485144158;1.0597166834798373
1407;214420;Gear Up;2015;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;27;0.7415195167286245;8608;3500000.0;1;0.0;0.0;0.0
1408;214490;Alien: Isolation;2014;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;50;0.9260908953646384;26492;1500000.0;1;29.99;3.433664571799657;1.4892264592120703
1409;214550;Eets Munchies;2014;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0.7942664418212478;593;350000.0;1;4.99;1.7900914121273581;1.0260743594998938
1410;214570;ETHER VAPOR Remaster;2012;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.7736625514403292;243;75000.0;1;5.59;1.8855533485144158;1.0597166834798373
1411;214590;Fairy Bloom Freesia;2012;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0.8638589618021547;1021;150000.0;1;5.59;1.8855533485144158;1.0597166834798373
1412;214610;Cherry Tree High Comedy Club;2012;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8526119402985075;536;75000.0;1;5.59;1.8855533485144158;1.0597166834798373
1413;214630;Call of Duty: Black Ops - Mac Edition;2012;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;68;0.6153846153846154;273;75000.0;0;15.49;2.8027541365715076;1.3357255769933607
1414;214700;Thirty Flights of Loving;2012;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6025806451612903;1550;150000.0;0;3.99;1.6074359097634274;0.958367328401236
1415;214730;Space Rangers HD: A War Apart;2013;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;82;0.9511915015790985;3483;150000.0;0;11.99;2.5641798306825083;1.2709339658784151
1416;214770;Guacamelee! Gold Edition;2013;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;60;0.9352366353707606;5219;750000.0;1;9.99;2.39698576841553;1.2228884997129532
1417;214790;The Basement Collection;2012;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0.8414507772020725;965;350000.0;1;2.99;1.3837912309017721;0.8686921744380808
1418;214830;Half Minute Hero: Super Mega Neo Climax Ultimate Boy;2012;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;35;0.869598180439727;1319;350000.0;1;6.99;2.0781907597781832;1.1243420087328786
1419;214870;Painkiller Hell & Damnation;2012;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;107;0.7673860911270983;2919;750000.0;1;17.99;2.9439125248241944;1.3721732571902143
1420;214910;Air Conflicts: Pacific Carriers;2012;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.4652956298200514;389;150000.0;0;7.19;2.1029138978649784;1.1323416370519261
1421;214950;Total War™: ROME II - Emperor Edition;2013;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;0.7036014750369863;45287;3500000.0;1;29.99;3.433664571799657;1.4892264592120703
1422;214970;Intrusion 2;2012;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0.8351741716227697;1177;350000.0;1;6.49;2.0135687975291283;1.103125023456085
1423;215080;WAKFU;2014;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;146;0.7677453027139874;5748;1500000.0;1;0.0;0.0;0.0
1424;215160;The Book of Unwritten Tales;2012;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9118421052631579;1520;350000.0;1;17.99;2.9439125248241944;1.3721732571902143
1425;215280;Secret World Legends;2017;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0.6772908366533864;6526;1500000.0;1;0.0;0.0;0.0
1427;215470;Primal Carnage;2012;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0.7707105719237435;5770;350000.0;1;5.59;1.8855533485144158;1.0597166834798373
1428;215510;Rocketbirds: Hardboiled Chicken;2012;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;29;0.7920611798980335;2746;350000.0;1;3.99;1.6074359097634274;0.958367328401236
1429;215530;The Incredible Adventures of Van Helsing;2013;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;95;0.8243354796103681;6057;750000.0;1;10.99;2.4840729690394228;1.248202002812099
1430;215550;Zombie Playground™;2016;1;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0.47987616099071206;323;75000.0;1;6.99;2.0781907597781832;1.1243420087328786
1431;215630;Demonicon;2013;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;49;0.6767537826685007;727;150000.0;1;6.99;2.0781907597781832;1.1243420087328786
1432;215670;Home;2012;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0.6735979836168872;1587;350000.0;1;1.99;1.095273387402595;0.739684040040582
1433;215690;Zeno Clash 2;2013;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;19;0.7490196078431373;1020;350000.0;1;10.99;2.4840729690394228;1.248202002812099
1434;215710; Fieldrunners 2;2013;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0.8348909657320872;321;150000.0;0;6.99;2.0781907597781832;1.1243420087328786
1435;215770;Shad'O;2012;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0.5434782608695652;92;35000.0;1;3.99;1.6074359097634274;0.958367328401236
1436;215790;Dream Pinball 3D;2012;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.3020257826887661;543;350000.0;1;4.99;1.7900914121273581;1.0260743594998938
1437;215830;Closers;2018;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0.7373881932021467;2795;750000.0;1;0.0;0.0;0.0
1438;215870;Dungeon-Party;2013;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.4;385;350000.0;1;0.0;0.0;0.0
1439;215930;Jagged Alliance 2 - Wildfire;2012;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7160883280757098;634;350000.0;1;4.99;1.7900914121273581;1.0260743594998938
1440;216090;Go Home Dinosaurs!;2013;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0.9438202247191011;356;35000.0;1;6.99;2.0781907597781832;1.1243420087328786
1441;216110;Tiny Troopers;2012;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0.7971175166297118;902;150000.0;1;3.99;1.6074359097634274;0.958367328401236
1442;216130;Gemini Wars;2012;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0.22556390977443608;133;35000.0;0;10.99;2.4840729690394228;1.248202002812099
